zip,city,state,lat,lng
95814,"Sacramento",CA,38.5804,-121.4922
95815,"Sacramento",CA,38.6093,-121.4443
95816,"Sacramento",CA,38.5728,-121.4675
95817,"Sacramento",CA,38.5498,-121.4583
95818,"Sacramento",CA,38.5568,-121.4929
95819,"Sacramento",CA,38.5683,-121.4366
95820,"Sacramento",CA,38.5347,-121.4451
95821,"Sacramento",CA,38.6239,-121.3837
95822,"Sacramento",CA,38.5091,-121.4935
95823,"Sacramento",CA,38.4797,-121.4438
95824,"Sacramento",CA,38.5178,-121.4419
95825,"Sacramento",CA,38.5892,-121.4057
95826,"Sacramento",CA,38.5539,-121.3693
95827,"Sacramento",CA,38.5662,-121.3286
95828,"Sacramento",CA,38.4826,-121.4006
95829,"Sacramento",CA,38.4689,-121.344
95830,"Sacramento",CA,38.4896,-121.2772
95831,"Sacramento",CA,38.4962,-121.5297
95832,"Sacramento",CA,38.4695,-121.4883
95833,"Sacramento",CA,38.6157,-121.5053
95834,"Sacramento",CA,38.6383,-121.5072
95835,"Sacramento",CA,38.6626,-121.4834
95836,"Sacramento",CA,38.7198,-121.5343
95837,"Sacramento",CA,38.6817,-121.603
95838,"Sacramento",CA,38.6406,-121.444
95840,"Sacramento",CA,38.5816,-121.4933
95841,"Sacramento",CA,38.6627,-121.3406
95842,"Sacramento",CA,38.6865,-121.3494
95843,"Antelope",CA,38.7159,-121.3648
95851,"Sacramento",CA,38.6026,-121.4475
95852,"Sacramento",CA,38.6026,-121.4475
95853,"Sacramento",CA,38.6026,-121.4475
95860,"Sacramento",CA,38.6105,-121.3799
95864,"Sacramento",CA,38.5878,-121.3769
95865,"Sacramento",CA,38.596,-121.3978
95866,"Sacramento",CA,38.596,-121.3978
95867,"Sacramento",CA,38.5816,-121.4933
95894,"Sacramento",CA,38.5816,-121.4933
95899,"Sacramento",CA,38.5383,-121.5549
95901,"Marysville",CA,39.1663,-121.5105
95903,"Beale Afb",CA,39.1115,-121.3604
95910,"Alleghany",CA,39.4826,-120.8483
95912,"Arbuckle",CA,39.0138,-122.0274
95913,"Artois",CA,39.6197,-122.1927
95914,"Bangor",CA,39.3885,-121.4052
95915,"Belden",CA,40.006,-121.2491
95916,"Berry Creek",CA,39.6776,-121.3689
95917,"Biggs",CA,39.4162,-121.7189
95918,"Browns Valley",CA,39.2882,-121.3303
95919,"Brownsville",CA,39.4525,-121.2612
95920,"Butte City",CA,39.4568,-121.9515
95922,"Camptonville",CA,39.4518,-121.0486
95923,"Canyon Dam",CA,39.5645,-121.5751
95924,"Cedar Ridge",CA,39.1988,-121.02
95925,"Challenge",CA,39.4685,-121.1936
95926,"Chico",CA,39.7458,-121.8444
95927,"Chico",CA,39.8117,-121.9398
95928,"Chico",CA,39.7224,-121.8113
95929,"Chico",CA,39.7301,-121.8414
95930,"Clipper Mills",CA,39.5327,-121.1575
95932,"Colusa",CA,39.2345,-122.0277
95934,"Crescent Mills",CA,40.0673,-120.9248
95935,"Dobbins",CA,39.3662,-121.2256
95936,"Downieville",CA,39.569,-120.8344
95937,"Dunnigan",CA,38.887,-121.9992
95938,"Durham",CA,39.633,-121.7886
95939,"Elk Creek",CA,39.5306,-122.6124
95940,"Feather Falls",CA,39.622,-121.2669
95941,"Forbestown",CA,39.521,-121.2423
95942,"Forest Ranch",CA,39.8821,-121.6728
95943,"Glenn",CA,39.6069,-122.0384
95944,"Goodyears Bar",CA,39.5399,-120.8844
95945,"Grass Valley",CA,39.2081,-121.0069
95946,"Penn Valley",CA,39.2019,-121.2026
95947,"Greenville",CA,40.1699,-120.9014
95948,"Gridley",CA,39.3532,-121.7137
95949,"Grass Valley",CA,39.1193,-121.0938
95950,"Grimes",CA,39.0744,-121.8927
95951,"Hamilton City",CA,39.7386,-122.0085
95953,"Live Oak",CA,39.2601,-121.6923
95954,"Magalia",CA,39.8912,-121.58
95955,"Maxwell",CA,39.3163,-122.1849
95956,"Meadow Valley",CA,39.9296,-121.0608
95957,"Meridian",CA,39.052,-121.8061
95958,"Nelson",CA,39.5522,-121.7644
95959,"Nevada City",CA,39.3017,-120.9717
95960,"North San Juan",CA,39.3765,-121.0891
95961,"Olivehurst",CA,39.0861,-121.5497
95962,"Oregon House",CA,39.3459,-121.2663
95963,"Orland",CA,39.7314,-122.2534
95965,"Oroville",CA,39.6054,-121.5751
95966,"Oroville",CA,39.4877,-121.4698
95967,"Paradise",CA,39.7155,-121.6551
95968,"Palermo",CA,39.4361,-121.5454
95969,"Paradise",CA,39.7555,-121.6069
95970,"Princeton",CA,39.4168,-122.0519
95971,"Quincy",CA,39.9284,-120.9698
95972,"Rackerby",CA,39.4256,-121.3252
95973,"Chico",CA,39.8032,-121.8673
95974,"Richvale",CA,39.4959,-121.748
95975,"Rough And Ready",CA,39.2286,-121.1509
95976,"Chico",CA,39.7346,-121.8331
95977,"Smartsville",CA,39.2076,-121.3001
95978,"Stirling City",CA,39.9077,-121.5269
95979,"Stonyford",CA,39.3176,-122.5393
95980,"Storrie",CA,39.9175,-121.3222
95981,"Strawberry Valley",CA,39.687,-121.045
95982,"Sutter",CA,39.1779,-121.7758
95983,"Taylorsville",CA,40.0357,-120.7353
95984,"Twain",CA,40.0509,-121.1268
95986,"Washington",CA,39.3569,-120.8
95987,"Williams",CA,39.1337,-122.2162
95988,"Willows",CA,39.5353,-122.2597
95991,"Yuba City",CA,39.1051,-121.6202
95992,"Yuba City",CA,39.023,-121.6116
95993,"Yuba City",CA,39.1237,-121.6611
96001,"Redding",CA,40.5605,-122.4116
96002,"Redding",CA,40.5486,-122.3339
96003,"Redding",CA,40.6278,-122.353
96006,"Adin",CA,41.2175,-120.9432
96007,"Anderson",CA,40.4574,-122.3282
96008,"Bella Vista",CA,40.7409,-122.0725
96009,"Bieber",CA,41.1315,-121.1286
96010,"Big Bar",CA,40.748,-123.229
96011,"Big Bend",CA,40.9749,-121.825
96013,"Burney",CA,40.8949,-121.655
96014,"Callahan",CA,41.3833,-122.764
96015,"Canby",CA,41.4664,-120.9218
96016,"Cassel",CA,40.9337,-121.5677
96017,"Castella",CA,41.1103,-122.3161
96019,"Shasta Lake",CA,40.6969,-122.3683
96020,"Chester",CA,40.2975,-121.2273
96021,"Corning",CA,39.9296,-122.196
96022,"Cottonwood",CA,40.3691,-122.3375
96023,"Dorris",CA,41.9194,-121.9739
96024,"Douglas City",CA,40.6342,-122.9239
96025,"Dunsmuir",CA,41.2124,-122.2734
96027,"Etna",CA,41.4463,-123.01
96028,"Fall River Mills",CA,41.0393,-121.4606
96029,"Flournoy",CA,39.9024,-122.4918
96031,"Forks Of Salmon",CA,41.2191,-123.2363
96032,"Fort Jones",CA,41.617,-122.8832
96033,"French Gulch",CA,40.7035,-122.6229
96034,"Gazelle",CA,41.5105,-122.5371
96035,"Gerber",CA,40.043,-122.1649
96037,"Greenview",CA,41.5403,-122.9366
96038,"Grenada",CA,41.6125,-122.5258
96039,"Happy Camp",CA,41.8018,-123.388
96040,"Hat Creek",CA,40.7677,-121.4637
96041,"Hayfork",CA,40.5504,-123.1634
96044,"Hornbrook",CA,41.9077,-122.5265
96046,"Hyampom",CA,40.6137,-123.4488
96047,"Igo",CA,40.4318,-122.654
96048,"Junction City",CA,40.7411,-123.0718
96049,"Redding",CA,40.7098,-122.3116
96050,"Klamath River",CA,41.8637,-122.8197
96051,"Lakehead",CA,40.9105,-122.4106
96052,"Lewiston",CA,40.746,-122.8426
96054,"Lookout",CA,41.2347,-121.2156
96055,"Los Molinos",CA,40.0497,-122.0992
96056,"Mcarthur",CA,41.0502,-121.3991
96057,"Mccloud",CA,41.2475,-122.1128
96058,"Macdoel",CA,41.883,-121.9445
96059,"Manton",CA,40.4331,-121.8365
96061,"Mill Creek",CA,40.3263,-121.5228
96062,"Millville",CA,40.5653,-122.1111
96063,"Mineral",CA,40.3564,-121.571
96064,"Montague",CA,41.7243,-122.4638
96065,"Montgomery Creek",CA,40.9124,-121.9233
96067,"Mount Shasta",CA,41.3174,-122.324
96068,"Nubieber",CA,41.0957,-121.183
96069,"Oak Run",CA,40.6863,-122.0409
96070,"Obrien",CA,40.7352,-122.1944
96071,"Old Station",CA,40.6256,-121.4585
96073,"Palo Cedro",CA,40.5767,-122.2398
96074,"Paskenta",CA,39.8772,-122.5814
96075,"Paynes Creek",CA,40.3514,-121.765
96076,"Platina",CA,40.376,-122.937
96078,"Proberta",CA,40.0815,-122.1705
96079,"Shasta Lake",CA,40.6866,-122.3348
96080,"Red Bluff",CA,40.1795,-122.2383
96084,"Round Mountain",CA,40.794,-121.9419
96085,"Scott Bar",CA,41.7736,-122.9882
96086,"Seiad Valley",CA,41.8866,-123.2438
96087,"Shasta",CA,40.6109,-122.4968
96088,"Shingletown",CA,40.505,-121.8857
96089,"Shasta Lake",CA,40.6579,-122.4273
96090,"Tehama",CA,40.0271,-122.1233
96091,"Trinity Center",CA,41.0615,-122.7239
96092,"Vina",CA,39.9272,-122.025
96093,"Weaverville",CA,40.7317,-122.9353
96094,"Weed",CA,41.4226,-122.3861
96095,"Whiskeytown",CA,40.6388,-122.5597
96096,"Whitmore",CA,40.6525,-121.8771
96097,"Yreka",CA,41.7206,-122.6376
96099,"Redding",CA,40.7043,-122.3878
96101,"Alturas",CA,41.4767,-120.5456
96103,"Blairsden Graeagle",CA,40.1919,-120.1746
96104,"Cedarville",CA,41.4759,-120.1516
96105,"Chilcoot",CA,39.7977,-120.1396
96106,"Clio",CA,39.7546,-120.5951
96107,"Coleville",CA,38.5029,-119.4828
96108,"Davis Creek",CA,41.7336,-120.3741
96109,"Doyle",CA,40.0008,-120.1077
96110,"Eagleville",CA,41.3163,-120.1158
96111,"Floriston",CA,39.3928,-120.0212
96112,"Fort Bidwell",CA,41.8644,-120.162
96113,"Herlong",CA,40.1485,-120.1713
96114,"Janesville",CA,40.2963,-120.5098
96115,"Lake City",CA,41.6682,-120.1814
96116,"Likely",CA,41.2329,-120.5079
96117,"Litchfield",CA,40.4073,-120.4092
96118,"Loyalton",CA,39.663,-120.2297
96119,"Madeline",CA,40.9766,-120.5548
96120,"Markleeville",CA,38.7713,-119.8327
96121,"Milford",CA,40.1828,-120.3895
96122,"Portola",CA,39.8105,-120.4691
96123,"Ravendale",CA,40.7985,-120.3652
96124,"Calpine",CA,39.6139,-120.4046
96125,"Sierra City",CA,39.5936,-120.6269
96126,"Sierraville",CA,39.5825,-120.3711
96127,"Susanville",CA,40.4163,-120.653
96128,"Standish",CA,40.3509,-120.4068
96129,"Beckwourth",CA,39.7721,-120.4051
96130,"Susanville",CA,40.3983,-120.6464
96132,"Termo",CA,40.9509,-120.613
96133,"Topaz",CA,38.6415,-119.5122
96134,"Tulelake",CA,41.9316,-121.4347
96135,"Vinton",CA,39.8043,-120.1783
96136,"Wendel",CA,40.3406,-120.2824
96137,"Westwood",CA,40.3038,-121.0226
96140,"Carnelian Bay",CA,39.2319,-120.0753
96141,"Homewood",CA,39.0786,-120.1734
96142,"Tahoma",CA,39.0644,-120.1357
96143,"Kings Beach",CA,39.2401,-120.0233
96145,"Tahoe City",CA,39.1806,-120.1445
96146,"Olympic Valley",CA,39.1752,-120.1954
96148,"Tahoe Vista",CA,39.2448,-120.0521
96150,"South Lake Tahoe",CA,38.917,-119.9865
96151,"South Lake Tahoe",CA,38.9039,-119.995
96152,"South Lake Tahoe",CA,38.9271,-119.999
96154,"South Lake Tahoe",CA,38.8753,-120.0188
96155,"South Lake Tahoe",CA,38.8449,-120.043
96156,"South Lake Tahoe",CA,38.9352,-119.9676
96157,"South Lake Tahoe",CA,38.9344,-119.9767
96158,"South Lake Tahoe",CA,38.8981,-119.9984
96160,"Truckee",CA,39.328,-120.1833
96161,"Truckee",CA,39.3385,-120.1729
96162,"Truckee",CA,39.328,-120.1833
